PRN Index,PRN VRAM,PRN Type,GPU Index
639,37,2,271
640,37,2,271
641,37,2,271
642,37,2,272
643,37,2,272
646,36,2,272
647,36,2,272
648,36,2,273
649,36,2,273
650,36,2,273
651,35,2,273
652,35,2,274
653,35,2,274
654,34,2,274
655,34,2,274
656,33,2,275
657,33,2,275
659,32,2,275
660,32,2,275
661,32,2,276
662,32,2,276
663,31,2,276
664,31,2,276
689,24,2,276
665,31,2,277
666,31,2,277
667,31,2,277
668,31,2,277
683,26,2,277
669,31,2,278
670,31,2,278
671,30,2,278
672,30,2,278
678,28,2,278
673,30,2,279
674,29,2,279
675,29,2,279
676,29,2,279
679,28,2,279
680,28,2,280
681,27,2,280
682,27,2,280
684,26,2,280
685,26,2,280
686,26,2,281
687,26,2,281
690,24,2,281
691,24,2,281
692,24,2,281
695,21,2,281
696,21,2,282
