PRN Index,PRN VRAM,PRN Type,GPU Index
536,79,2,56
537,79,2,99
538,78,2,172
539,78,2,314
540,78,2,43
541,78,2,352
542,78,2,238
543,77,2,45
544,77,2,284
545,77,2,279
546,76,2,210
547,76,2,177
548,75,2,277
549,75,2,277
550,74,2,58
551,74,2,210
552,74,2,177
553,73,2,279
554,73,2,284
555,72,2,172
556,72,2,352
557,71,2,99
558,71,2,43
559,70,2,90
560,70,2,119
561,70,2,338
562,70,2,314
563,70,2,183
564,70,2,45
565,70,2,238
566,69,2,232
567,69,2,137
568,69,2,270
569,69,2,285
570,68,2,287
571,67,2,231
572,67,2,188
573,67,2,106
574,66,2,316
575,66,2,256
576,65,2,147
577,65,2,224
578,65,2,104
579,64,2,272
580,64,2,157
581,64,2,296
582,64,2,150
583,63,2,237
584,63,2,253
585,62,2,226
586,62,2,191
587,61,2,46
588,61,2,141
589,60,2,327
590,60,2,280
591,60,2,245
592,59,2,282
593,59,2,304
594,59,2,122
595,58,2,325
596,58,2,324
597,58,2,258
598,58,2,161
599,57,2,311
600,57,2,175
601,57,2,91
602,56,2,128
603,56,2,315
604,56,2,110
605,56,2,73
606,55,2,138
607,55,2,299
608,55,2,329
609,55,2,208
610,54,2,74
611,53,2,334
612,53,2,182
613,53,2,133
614,53,2,320
615,53,2,159
616,52,2,336
617,52,2,198
618,52,2,108
619,52,2,250
620,52,2,281
621,51,2,108
622,50,2,340
623,50,2,273
624,50,2,267
625,49,2,320
626,49,2,280
627,49,2,323
628,48,2,93
629,47,2,260
630,47,2,325
631,47,2,97
632,47,2,303
633,46,2,281
634,46,2,171
635,46,2,168
636,46,2,86
637,45,2,176
638,45,2,176
639,45,2,94
640,44,2,110
641,44,2,330
642,44,2,296
643,44,2,110
644,44,2,265
645,43,2,167
646,43,2,281
647,43,2,325
648,43,2,108
649,42,2,94
650,42,2,167
651,42,2,296
652,42,2,320
653,41,2,300
654,41,2,216
655,38,2,167
656,37,2,263
657,37,2,216
658,37,2,280
659,36,2,88
660,36,2,187
661,36,2,171
662,35,2,171
663,35,2,216
664,35,2,216
665,35,2,67
666,34,2,94
667,34,2,184
668,34,2,221
669,33,2,300
670,33,2,171
671,33,2,341
672,33,2,61
673,32,2,300
674,32,2,221
675,31,2,300
676,31,2,61
677,30,2,341
678,30,2,61
679,30,2,176
680,30,2,184
681,30,2,169
682,29,2,67
683,29,2,169
684,28,2,94
685,27,2,85
686,27,2,212
687,26,2,85
688,26,2,176
689,26,2,88
690,26,2,187
691,24,2,167
692,24,2,58
693,24,2,263
694,23,2,240
695,22,2,240
696,22,2,240
697,21,2,212
698,21,2,56
699,20,2,212
